strategy,strategy_type,activation_time,entry_time,exit_time,spot_price_at_entry,spot_price_at_exit,option_type,strike_price,strike_type,entry_premium,exit_premium,premium_change,lots,lot_size,investment,pnl,net_pnl,return_percentage,is_win,exit_reason,holding_minutes,signal_reason,entry_delta,entry_theta,entry_vega,entry_gamma,exit_delta,exit_theta,exit_vega,exit_gamma,delta_change,theta_change,vega_change,gamma_change,market_rsi,market_sma_20,market_volume,market_volume_sma,market_price_change,market_high_low_range,brokerage,risk_reward_ratio,max_profit_potential,max_loss_potential
DAY_HIGH_LOW_OPTIMIZED,RE-OPTIMIZED,2026-04-02 13:00:00.000000,2026-04-02 13:00:00.000000,2026-04-02 13:05:23.432290650,23633.02,23862.526282376835,CE,23800.0,OTM,307.52000000000044,336.463497781645,28.943497781644567,1,50,15376.000000000022,1447.1748890822282,1407.1748890822282,9.411907447204905,True,TARGET_ACHIEVED,8.865797599028078,Day high-low re-optimized,0.5,-0.05,0.2,0.02,0.546331526447077,-0.05011060538158517,0.18173311758068458,0.017665477322077534,0.046331526447077054,-0.00011060538158516597,-0.018266882419315428,-0.0023345226779224668,60.41171477079847,23610.2025,1031778.0,1052893.55,0.0007796021191965874,0.006028006577238235,40,3.1999999999999997,1230.0800000000017,384.40000000000055
MULTI_TIMEFRAME_LOSING,FROZEN,2026-04-02 13:15:00.000000,2026-04-02 13:15:00.000000,2026-04-02 13:22:37.796821646,23826.03,23631.482742075543,PE,23900.0,OTM,257.52000000000044,286.04300729292873,28.5230072929283,1,50,12876.000000000022,1426.1503646464148,1386.1503646464148,11.076035761466391,True,TARGET_ACHIEVED,5.339642764127329,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.4900886982930495,-0.052927029740290066,0.21734321605925838,0.022839231601812372,-0.009911301706950482,-0.002927029740290063,0.01734321605925837,0.002839231601812372,91.89077879823776,23686.254999999997,847733.0,1020126.25,-0.00035746426930649555,0.002841010441101547,40,3.1999999999999997,1030.0800000000017,321.90000000000055
AI_ENHANCED_LOSING,FROZEN,2026-04-02 13:15:00.000000,2026-04-02 13:15:00.000000,2026-04-02 13:23:48.664316469,23826.03,24020.554175236684,PE,23900.0,OTM,257.52000000000044,284.89122314162256,27.371223141622124,1,50,12876.000000000022,1368.561157081106,1328.561157081106,10.628775684071947,True,TARGET_ACHIEVED,7.211339918992486,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.47207966371231164,-0.04137133412617189,0.19665447945481385,0.022667077472688233,-0.027920336287688363,0.008628665873828115,-0.0033455205451861647,0.0026670774726882326,91.89077879823776,23686.254999999997,847733.0,1020126.25,-0.00035746426930649555,0.002841010441101547,40,3.1999999999999997,1030.0800000000017,321.90000000000055
RSI_DIVERGENCE_LOSING,FROZEN,2026-04-02 13:15:00.000000,2026-04-02 13:15:00.000000,2026-04-02 13:20:33.940427384,23826.03,24051.195858368286,PE,23900.0,OTM,257.52000000000044,282.17205308324804,24.65205308324761,1,50,12876.000000000022,1232.6026541623805,1192.6026541623805,9.57286932403214,True,TARGET_ACHIEVED,5.8199056894895005,RSI frozen,0.5,-0.05,0.2,0.02,0.5041656321064587,-0.05315520382907504,0.20312740732606105,0.024968569399220496,0.004165632106458705,-0.00315520382907504,0.003127407326061038,0.004968569399220496,91.89077879823776,23686.254999999997,847733.0,1020126.25,-0.00035746426930649555,0.002841010441101547,40,3.1999999999999997,1030.0800000000017,321.90000000000055
STOCHASTIC_OVERSOLD_LOSING,FROZEN,2026-04-02 13:15:00.000000,2026-04-02 13:15:00.000000,2026-04-02 13:23:12.005209483,23826.03,24071.578896552273,PE,23900.0,OTM,257.52000000000044,281.4056553094643,23.885655309463857,1,50,12876.000000000022,1194.2827654731927,1154.2827654731927,9.275262235734628,True,TARGET_ACHIEVED,7.181282917867357,Stochastic frozen,0.5,-0.05,0.2,0.02,0.5362271676063921,-0.041419614155284515,0.18487224961515708,0.023832938401069852,0.03622716760639211,0.008580385844715488,-0.01512775038484293,0.003832938401069852,91.89077879823776,23686.254999999997,847733.0,1020126.25,-0.00035746426930649555,0.002841010441101547,40,3.1999999999999997,1030.0800000000017,321.90000000000055
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-04-02 13:15:00.000000,2026-04-02 13:15:00.000000,2026-04-02 13:22:05.329654535,23826.03,23720.600304963296,PE,23900.0,OTM,257.52000000000044,282.4333725575325,24.913372557532057,1,50,12876.000000000022,1245.6686278766028,1205.6686278766028,9.674344733431194,True,TARGET_ACHIEVED,11.769974891242995,Trend frozen,0.5,-0.05,0.2,0.02,0.4560639702402597,-0.044457154255730734,0.20465025805963322,0.02102788853042117,-0.043936029759740314,0.005542845744269269,0.0046502580596332055,0.00102788853042117,91.89077879823776,23686.254999999997,847733.0,1020126.25,-0.00035746426930649555,0.002841010441101547,40,3.1999999999999997,1030.0800000000017,321.90000000000055
BOLLINGER_SQUEEZE_LOSING,RE-OPTIMIZED,2026-04-02 13:15:00.000000,2026-04-02 13:15:00.000000,2026-04-02 13:24:07.233575513,23826.03,23629.70388036993,PE,23900.0,OTM,257.52000000000044,279.2403078724689,21.72030787246848,1,50,12876.000000000022,1086.0153936234242,1046.0153936234242,8.43441591816886,True,TARGET_ACHIEVED,6.367840587396961,Bollinger re-optimized,0.5,-0.05,0.2,0.02,0.48046770115960374,-0.04663055657208904,0.194456124140967,0.01521068978021811,-0.019532298840396256,0.0033694434279109634,-0.005543875859033015,-0.00478931021978189,91.89077879823776,23686.254999999997,847733.0,1020126.25,-0.00035746426930649555,0.002841010441101547,40,3.1999999999999997,1030.0800000000017,321.90000000000055
BREAKOUT_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-02 13:15:00.000000,2026-04-02 13:15:00.000000,2026-04-02 13:21:52.618471662,23826.03,23906.787550349636,PE,23900.0,OTM,257.52000000000044,284.7162420823953,27.19624208239486,1,50,12876.000000000022,1359.812104119743,1319.812104119743,10.560827152219172,True,TARGET_ACHIEVED,8.204069370270345,Breakout re-optimized,0.5,-0.05,0.2,0.02,0.47180189306729536,-0.055983864794716044,0.21573613908867023,0.020486602378158105,-0.028198106932704636,-0.0059838647947160414,0.01573613908867022,0.0004866023781581047,91.89077879823776,23686.254999999997,847733.0,1020126.25,-0.00035746426930649555,0.002841010441101547,40,3.1999999999999997,1030.0800000000017,321.90000000000055
MULTI_TIMEFRAME_LOSING,FROZEN,2026-04-02 13:30:00.000000,2026-04-02 13:30:00.000000,2026-04-02 13:41:52.030968071,23858.81,24035.57075816836,PE,23900.0,ATM,257.52000000000044,278.1671753305355,20.64717533053505,1,50,12876.000000000022,1032.3587665267523,992.3587665267523,8.017697782904246,True,TARGET_ACHIEVED,8.865548137490025,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.5144816705336,-0.042111620228837014,0.21003048430588514,0.024875718531929214,0.014481670533600055,0.007888379771162989,0.010030484305885129,0.004875718531929214,58.21045883322672,23828.120499999997,716841.0,971245.25,-0.000335612368970728,0.003926851339190946,40,3.1999999999999997,1030.0800000000017,321.90000000000055
AI_ENHANCED_LOSING,FROZEN,2026-04-02 13:30:00.000000,2026-04-02 13:30:00.000000,2026-04-02 13:36:01.114340521,23858.81,23467.913450148793,PE,23900.0,ATM,257.52000000000044,282.65218401292856,25.13218401292812,1,50,12876.000000000022,1256.609200646406,1216.609200646406,9.759313456402639,True,TARGET_ACHIEVED,6.619407908492648,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5082524102613298,-0.05100281543231015,0.19894918176068246,0.022997560117416865,0.008252410261329834,-0.0010028154323101501,-0.001050818239317547,0.0029975601174168642,58.21045883322672,23828.120499999997,716841.0,971245.25,-0.000335612368970728,0.003926851339190946,40,3.1999999999999997,1030.0800000000017,321.90000000000055
RSI_DIVERGENCE_LOSING,FROZEN,2026-04-02 13:30:00.000000,2026-04-02 13:30:00.000000,2026-04-02 13:35:08.433945177,23858.81,23625.687921045515,PE,23900.0,ATM,257.52000000000044,285.06624388721644,27.546243887216008,1,50,12876.000000000022,1377.3121943608003,1337.3121943608003,10.696739626908961,True,TARGET_ACHIEVED,7.962687796554349,RSI frozen,0.5,-0.05,0.2,0.02,0.4844350390208391,-0.0558010527382406,0.21666359945804858,0.022446912466417744,-0.01556496097916088,-0.005801052738240595,0.016663599458048572,0.0024469124664177437,58.21045883322672,23828.120499999997,716841.0,971245.25,-0.000335612368970728,0.003926851339190946,40,3.1999999999999997,1030.0800000000017,321.90000000000055
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-04-02 13:30:00.000000,2026-04-02 13:30:00.000000,2026-04-02 13:40:25.370239135,23858.81,23936.360734224752,PE,23900.0,ATM,257.52000000000044,281.51002556861425,23.990025568613817,1,50,12876.000000000022,1199.501278430691,1159.501278430691,9.3157912273275,True,TARGET_ACHIEVED,10.997264652518002,Trend frozen,0.5,-0.05,0.2,0.02,0.5099483659916271,-0.05430346799188998,0.21480716347801174,0.01890070072163053,0.009948365991627073,-0.004303467991889978,0.014807163478011726,-0.0010992992783694713,58.21045883322672,23828.120499999997,716841.0,971245.25,-0.000335612368970728,0.003926851339190946,40,3.1999999999999997,1030.0800000000017,321.90000000000055
MULTI_TIMEFRAME_LOSING,FROZEN,2026-04-02 13:45:00.000000,2026-04-02 13:45:00.000000,2026-04-02 13:51:34.428059225,23915.52,23552.626831136255,CE,23900.0,ATM,257.52000000000044,285.2231784041338,27.703178404133382,1,50,12876.000000000022,1385.158920206669,1345.158920206669,10.757680337112976,True,TARGET_ACHIEVED,9.005062250594737,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.4940074607498235,-0.042485476541023956,0.20411246960434806,0.023889198389885808,-0.00599253925017651,0.007514523458976047,0.004112469604348051,0.0038891983898858076,66.82968520013276,23861.9685,1050306.0,1056350.3,0.00013716824521670112,0.006272077713551702,40,3.1999999999999997,1030.0800000000017,321.90000000000055
AI_ENHANCED_LOSING,FROZEN,2026-04-02 13:45:00.000000,2026-04-02 13:45:00.000000,2026-04-02 13:52:38.231701598,23915.52,23764.614167211017,CE,23900.0,ATM,257.52000000000044,280.48815489522406,22.96815489522362,1,50,12876.000000000022,1148.407744761181,1108.407744761181,8.918979067732053,True,TARGET_ACHIEVED,9.426584563147081,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5266371745117919,-0.04105490738623303,0.21815223054408425,0.020305875992725243,0.026637174511791928,0.00894509261376697,0.01815223054408424,0.0003058759927252429,66.82968520013276,23861.9685,1050306.0,1056350.3,0.00013716824521670112,0.006272077713551702,40,3.1999999999999997,1030.0800000000017,321.90000000000055
RSI_DIVERGENCE_LOSING,FROZEN,2026-04-02 13:45:00.000000,2026-04-02 13:45:00.000000,2026-04-02 13:51:12.540779341,23915.52,23515.56497981222,CE,23900.0,ATM,257.52000000000044,279.14030673042555,21.620306730425114,1,50,12876.000000000022,1081.0153365212557,1041.0153365212557,8.395583539307657,True,TARGET_ACHIEVED,7.546587438705438,RSI frozen,0.5,-0.05,0.2,0.02,0.5117269160760286,-0.055086731491704996,0.1867439056851763,0.018907837470484964,0.011726916076028604,-0.005086731491704993,-0.013256094314823719,-0.0010921625295150367,66.82968520013276,23861.9685,1050306.0,1056350.3,0.00013716824521670112,0.006272077713551702,40,3.1999999999999997,1030.0800000000017,321.90000000000055
STOCHASTIC_OVERSOLD_LOSING,FROZEN,2026-04-02 13:45:00.000000,2026-04-02 13:45:00.000000,2026-04-02 13:50:41.469050474,23915.52,23814.176163010052,CE,23900.0,ATM,257.52000000000044,278.2005488493433,20.68054884934287,1,50,12876.000000000022,1034.0274424671434,994.0274424671434,8.03065736616295,True,TARGET_ACHIEVED,9.540757817624472,Stochastic frozen,0.5,-0.05,0.2,0.02,0.5217731825422387,-0.041480688060598764,0.18554128133826805,0.020191241500555176,0.0217731825422387,0.008519311939401239,-0.014458718661731956,0.00019124150055517541,66.82968520013276,23861.9685,1050306.0,1056350.3,0.00013716824521670112,0.006272077713551702,40,3.1999999999999997,1030.0800000000017,321.90000000000055
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-04-02 13:45:00.000000,2026-04-02 13:45:00.000000,2026-04-02 13:50:53.448794111,23915.52,24060.39663030202,CE,23900.0,ATM,257.52000000000044,283.06121118317225,25.54121118317181,1,50,12876.000000000022,1277.0605591585904,1237.0605591585904,9.91814662285328,True,TARGET_ACHIEVED,5.224719323591197,Trend frozen,0.5,-0.05,0.2,0.02,0.5052026760337778,-0.043261171377130155,0.20426646520265274,0.022241419509006294,0.0052026760337777755,0.006738828622869848,0.004266465202652725,0.0022414195090062934,66.82968520013276,23861.9685,1050306.0,1056350.3,0.00013716824521670112,0.006272077713551702,40,3.1999999999999997,1030.0800000000017,321.90000000000055
WILLIAMS_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-02 13:45:00.000000,2026-04-02 13:45:00.000000,2026-04-02 13:50:12.219553917,23915.52,23869.55884109413,CE,23900.0,ATM,257.52000000000044,279.72252257067214,22.202522570671704,1,50,12876.000000000022,1110.1261285335852,1070.1261285335852,8.621669218185641,True,TARGET_ACHIEVED,7.724088927060757,Williams re-optimized,0.5,-0.05,0.2,0.02,0.5396303597258303,-0.05689356699848672,0.1993961238080183,0.024300461015076758,0.03963035972583029,-0.006893566998486721,-0.0006038761919817115,0.004300461015076758,66.82968520013276,23861.9685,1050306.0,1056350.3,0.00013716824521670112,0.006272077713551702,40,3.1999999999999997,1030.0800000000017,321.90000000000055
DAY_HIGH_LOW_OPTIMIZED,RE-OPTIMIZED,2026-04-02 13:45:00.000000,2026-04-02 13:45:00.000000,2026-04-02 13:54:33.128548241,23915.52,24325.492204299444,CE,23900.0,ATM,257.52000000000044,280.2223888832945,22.702388883294077,1,50,12876.000000000022,1135.119444164704,1095.119444164704,8.815776981707844,True,TARGET_ACHIEVED,8.819414013748741,Day high-low re-optimized,0.5,-0.05,0.2,0.02,0.5046480971508113,-0.042616195982972414,0.18924012490345415,0.017990931123866814,0.00464809715081127,0.007383804017027588,-0.010759875096545857,-0.002009068876133186,66.82968520013276,23861.9685,1050306.0,1056350.3,0.00013716824521670112,0.006272077713551702,40,3.1999999999999997,1030.0800000000017,321.90000000000055
BOLLINGER_SQUEEZE_LOSING,RE-OPTIMIZED,2026-04-02 13:45:00.000000,2026-04-02 13:45:00.000000,2026-04-02 13:50:42.947660383,23915.52,23606.15099198613,CE,23900.0,ATM,257.52000000000044,284.30236128049387,26.782361280493433,1,50,12876.000000000022,1339.1180640246716,1299.1180640246716,10.400109226659438,True,TARGET_ACHIEVED,8.281315802000922,Bollinger re-optimized,0.5,-0.05,0.2,0.02,0.4848874105780049,-0.05223577886903996,0.2046575054327262,0.019997647757814395,-0.015112589421995115,-0.002235778869039959,0.0046575054327261944,-2.3522421856055076e-06,66.82968520013276,23861.9685,1050306.0,1056350.3,0.00013716824521670112,0.006272077713551702,40,3.1999999999999997,1030.0800000000017,321.90000000000055
MULTI_TIMEFRAME_LOSING,FROZEN,2026-04-02 14:00:00.000000,2026-04-02 14:00:00.000000,2026-04-02 14:08:51.049698443,24022.77,23874.534396605653,CE,24000.0,ATM,207.52000000000044,229.11233519431386,21.59233519431342,1,50,10376.000000000022,1079.616759715671,1039.616759715671,10.404941786002976,True,TARGET_ACHIEVED,6.980655388308423,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.49073256715925906,-0.05487557375511296,0.19971731460118491,0.016253280020099008,-0.009267432840740941,-0.004875573755112959,-0.0002826853988150968,-0.0037467199799009927,67.33279536716118,23943.994,1340608.0,1142374.45,0.0015354828703817436,0.002128813621409996,40,3.1999999999999997,830.0800000000017,259.40000000000055
AI_ENHANCED_LOSING,FROZEN,2026-04-02 14:00:00.000000,2026-04-02 14:00:00.000000,2026-04-02 14:10:59.667435584,24022.77,24260.024500912798,CE,24000.0,ATM,207.52000000000044,227.48130075116526,19.961300751164828,1,50,10376.000000000022,998.0650375582413,958.0650375582413,9.61897684616653,True,TARGET_ACHIEVED,8.67282279241397,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.48951863973387993,-0.054210264593386605,0.20134978271717882,0.015093956920835965,-0.010481360266120066,-0.004210264593386602,0.0013497827171788102,-0.004906043079164035,67.33279536716118,23943.994,1340608.0,1142374.45,0.0015354828703817436,0.002128813621409996,40,3.1999999999999997,830.0800000000017,259.40000000000055
RSI_DIVERGENCE_LOSING,FROZEN,2026-04-02 14:00:00.000000,2026-04-02 14:00:00.000000,2026-04-02 14:09:21.484896729,24022.77,24281.806017016064,CE,24000.0,ATM,207.52000000000044,229.38869892166952,21.86869892166908,1,50,10376.000000000022,1093.434946083454,1053.434946083454,10.538116288391015,True,TARGET_ACHIEVED,11.162004483694473,RSI frozen,0.5,-0.05,0.2,0.02,0.4675533357817134,-0.05204451778542817,0.1800775979970336,0.0161518877764004,-0.032446664218286625,-0.0020445177854281696,-0.01992240200296641,-0.0038481122235996014,67.33279536716118,23943.994,1340608.0,1142374.45,0.0015354828703817436,0.002128813621409996,40,3.1999999999999997,830.0800000000017,259.40000000000055
STOCHASTIC_OVERSOLD_LOSING,FROZEN,2026-04-02 14:00:00.000000,2026-04-02 14:00:00.000000,2026-04-02 14:07:04.307576746,24022.77,23897.138348718563,CE,24000.0,ATM,207.52000000000044,226.7119993172814,19.19199931728096,1,50,10376.000000000022,959.599965864048,919.599965864048,9.248264898458423,True,TARGET_ACHIEVED,5.008145956117986,Stochastic frozen,0.5,-0.05,0.2,0.02,0.5257689169719463,-0.05047117214814349,0.20332524016449327,0.023674660245816086,0.025768916971946276,-0.0004711721481434894,0.0033252401644932594,0.003674660245816086,67.33279536716118,23943.994,1340608.0,1142374.45,0.0015354828703817436,0.002128813621409996,40,3.1999999999999997,830.0800000000017,259.40000000000055
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-04-02 14:00:00.000000,2026-04-02 14:00:00.000000,2026-04-02 14:10:39.144807057,24022.77,24151.591439658056,CE,24000.0,ATM,207.52000000000044,205.30198440870737,-2.2180155912930672,1,50,10376.000000000022,-110.90077956465336,-150.90077956465336,-1.0688201577163947,False,STOP_LOSS,8.864549814854835,Trend frozen,0.5,-0.05,0.2,0.02,0.5171954923488197,-0.053386475777429554,0.1853652343752689,0.024258893369337408,0.017195492348819674,-0.003386475777429551,-0.014634765624731122,0.004258893369337408,67.33279536716118,23943.994,1340608.0,1142374.45,0.0015354828703817436,0.002128813621409996,40,3.1999999999999997,830.0800000000017,259.40000000000055
HIGH_VOLUME_LOSING,FROZEN,2026-04-02 14:00:00.000000,2026-04-02 14:00:00.000000,2026-04-02 14:08:24.856980392,24022.77,23767.082301561404,CE,24000.0,ATM,207.52000000000044,225.36035200388105,17.84035200388061,1,50,10376.000000000022,892.0176001940306,852.0176001940306,8.596931381977917,True,TARGET_ACHIEVED,5.744823498285529,High volume frozen,0.5,-0.05,0.2,0.02,0.46486400916024817,-0.05015017324815326,0.2108235476251843,0.01959526290471287,-0.03513599083975183,-0.00015017324815325833,0.010823547625184282,-0.0004047370952871311,67.33279536716118,23943.994,1340608.0,1142374.45,0.0015354828703817436,0.002128813621409996,40,3.1999999999999997,830.0800000000017,259.40000000000055
STRONG_MOMENTUM_LOSING,FROZEN,2026-04-02 14:00:00.000000,2026-04-02 14:00:00.000000,2026-04-02 14:06:54.035660355,24022.77,24324.294103153752,CE,24000.0,ATM,207.52000000000044,225.44326792383734,17.923267923836903,1,50,10376.000000000022,896.1633961918451,856.1633961918451,8.636887010330023,True,TARGET_ACHIEVED,9.276929166557036,Strong momentum frozen,0.5,-0.05,0.2,0.02,0.5450067394999101,-0.0539940041212794,0.18531875398466066,0.016082033157632684,0.045006739499910076,-0.003994004121279399,-0.01468124601533935,-0.003917966842367317,67.33279536716118,23943.994,1340608.0,1142374.45,0.0015354828703817436,0.002128813621409996,40,3.1999999999999997,830.0800000000017,259.40000000000055
MACD_DIVERGENCE_LOSING,RE-OPTIMIZED,2026-04-02 14:00:00.000000,2026-04-02 14:00:00.000000,2026-04-02 14:06:48.679577145,24022.77,23855.74459060536,CE,24000.0,ATM,207.52000000000044,228.58303854895772,21.06303854895728,1,50,10376.000000000022,1053.151927447864,1013.151927447864,10.149883649266208,True,TARGET_ACHIEVED,7.742164624054803,MACD re-optimized,0.5,-0.05,0.2,0.02,0.46843359426494885,-0.047856752955609656,0.2195909757033374,0.016395195156419008,-0.03156640573505115,0.0021432470443903465,0.0195909757033374,-0.003604804843580993,67.33279536716118,23943.994,1340608.0,1142374.45,0.0015354828703817436,0.002128813621409996,40,3.1999999999999997,830.0800000000017,259.40000000000055
